,accident_date,operator_id,days_pick_start,days_absent,days_excused,days_holiday,days_late,days_medical,days_vacation,days_last_accident,days_employment,freq_absence_one_week,freq_extra_one_week,freq_absence_one_month,freq_extra_one_month,freq_absence_two_month,freq_extra_two_month,accident_type
0,2016-04-20,1,16,-1,-1,-1,-1,-1,-1,-1,16,0.0,0.29,0.0,0.18,0.0,0.18,0
1,2017-01-03,1,1,55,145,-1,-1,-1,9,258,274,0.0,0.14,0.7,0.03,0.62,0.07,1
2,2018-06-11,1,70,5,11,381,452,389,64,524,798,0.14,0.0,0.1,0.1,0.1,0.12,0
3,2018-09-21,1,18,107,37,483,554,491,2,102,900,0.14,0.0,0.03,0.03,0.1,0.02,0
4,2017-05-05,2,32,85,134,-1,337,-1,46,-1,396,0.0,0.0,0.0,0.03,0.12,0.02,0
5,2019-01-22,2,15,64,20,-1,964,-1,12,627,1023,0.0,0.14,0.3,0.07,0.18,0.03,1
6,2017-09-27,5,23,83,243,107,-1,374,31,-1,541,0.0,0.0,0.0,0.03,0.13,0.08,0
7,2016-10-04,7,28,68,20,-1,-1,4,9,-1,183,0.14,0.0,0.33,0.03,0.3,0.03,0
8,2016-09-16,9,81,-1,20,-1,-1,-1,54,-1,165,0.0,0.0,0.03,0.07,0.12,0.08,1
9,2016-12-07,10,92,26,2,192,-1,56,3,-1,247,0.71,0.0,0.37,0.13,0.23,0.08,0
10,2016-10-03,12,27,4,56,-1,119,-1,8,-1,182,0.29,0.0,0.73,0.0,0.48,0.05,1
11,2017-05-20,12,47,33,59,-1,348,90,237,229,411,0.0,0.0,0.0,0.0,0.05,0.02,0
12,2017-08-22,12,57,30,153,-1,442,184,2,94,505,0.71,0.0,0.93,0.0,0.6,0.0,0
13,2018-03-14,12,72,25,38,123,646,388,206,204,709,0.0,0.0,0.03,0.0,0.13,0.0,0
14,2018-03-19,12,77,30,43,128,651,393,211,5,714,0.0,0.0,0.0,0.0,0.1,0.0,1
15,2018-01-30,13,29,46,8,220,253,606,23,-1,666,0.0,0.0,0.3,0.0,0.2,0.02,0
16,2018-04-20,13,18,9,3,52,333,686,103,80,746,0.14,0.0,0.13,0.0,0.12,0.02,1
17,2016-07-22,16,25,-1,27,-1,-1,-1,33,-1,109,0.0,0.0,0.03,0.0,0.13,0.0,0
18,2016-11-10,17,65,21,10,96,-1,-1,11,-1,220,0.0,0.0,0.3,0.0,0.18,0.0,0
19,2017-07-31,18,35,150,7,316,-1,15,8,-1,483,0.0,0.0,0.77,0.0,0.85,0.0,1
20,2016-06-27,19,84,34,21,14,-1,-1,-1,-1,84,0.0,0.14,0.07,0.13,0.07,0.13,0
21,2017-05-18,19,45,48,14,339,-1,-1,60,325,409,0.0,0.0,0.03,0.0,0.03,0.0,0
22,2016-04-20,20,16,14,-1,-1,-1,-1,-1,-1,16,0.0,0.0,0.12,0.06,0.12,0.06,0
23,2016-08-30,21,64,29,-1,-1,-1,-1,95,-1,148,0.0,0.0,0.03,0.07,0.03,0.08,0
24,2019-07-23,22,22,2,48,494,-1,-1,65,-1,1205,0.29,0.0,0.07,0.0,0.05,0.0,1
25,2016-04-10,23,6,-1,-1,-1,-1,-1,-1,-1,6,0.0,0.14,0.0,0.14,0.0,0.14,0
26,2016-10-08,23,32,20,10,-1,-1,-1,41,181,187,0.0,0.14,0.2,0.03,0.43,0.03,1
27,2017-03-23,23,80,13,34,161,89,-1,10,166,353,0.0,0.0,0.1,0.03,0.15,0.02,1
28,2016-05-23,24,49,14,35,-1,-1,-1,1,-1,49,0.86,0.0,0.3,0.0,0.24,0.02,0
29,2016-08-23,24,57,106,127,-1,-1,-1,2,92,141,0.71,0.0,0.23,0.0,0.38,0.0,1
30,2016-11-17,24,72,14,9,-1,-1,-1,25,86,227,0.0,0.0,0.27,0.0,0.18,0.03,0
31,2018-04-16,24,14,13,32,120,-1,27,78,515,742,0.0,0.0,0.1,0.0,0.12,0.0,0
32,2017-11-05,26,62,2,155,54,-1,-1,238,-1,580,0.29,0.0,0.07,0.0,0.05,0.0,0
33,2018-03-20,26,78,137,12,189,-1,-1,16,135,715,0.0,0.0,0.57,0.0,0.52,0.02,1
34,2018-11-27,26,85,178,84,76,-1,-1,149,252,967,0.0,0.0,0.0,0.0,0.0,0.0,0
35,2016-08-05,27,39,25,115,-1,-1,-1,41,-1,123,0.0,0.0,0.03,0.0,0.15,0.0,0
36,2016-08-17,27,51,2,127,-1,-1,-1,53,12,135,0.14,0.0,0.03,0.0,0.15,0.0,0
37,2018-12-06,27,94,31,1,24,16,787,10,841,976,0.29,0.0,0.23,0.0,0.17,0.0,1
38,2019-05-17,27,46,30,56,28,178,949,19,162,1138,0.0,0.0,0.27,0.0,0.17,0.0,0
39,2017-09-26,29,22,77,96,282,-1,432,44,-1,540,0.0,0.0,0.0,0.03,0.12,0.07,0
40,2019-02-07,29,31,7,71,781,483,931,36,499,1039,0.0,0.0,0.03,0.0,0.18,0.02,0
41,2017-02-08,30,37,103,1,52,184,-1,12,-1,310,0.29,0.0,0.1,0.0,0.2,0.02,0
42,2017-07-12,30,16,19,20,206,120,127,9,154,464,0.0,0.0,0.13,0.0,0.28,0.0,0
43,2017-08-02,31,37,9,201,72,-1,157,10,-1,485,0.0,0.0,0.5,0.0,0.25,0.0,0
44,2016-06-21,32,78,6,14,30,-1,-1,16,-1,78,0.14,0.0,0.57,0.0,0.4,0.0,1
45,2017-10-25,32,51,2,54,270,-1,164,171,491,569,0.14,0.0,0.03,0.0,0.08,0.0,1
46,2019-02-26,32,50,84,1,394,420,30,2,489,1058,0.86,0.0,0.4,0.03,0.6,0.02,1
47,2016-11-10,34,65,87,7,-1,3,8,53,-1,220,0.14,0.0,0.8,0.0,0.9,0.0,0
48,2016-05-14,35,40,27,17,-1,-1,8,-1,-1,40,0.0,0.0,0.23,0.07,0.17,0.05,0
49,2017-05-11,37,38,65,51,19,-1,2,4,-1,402,0.71,0.0,0.33,0.0,0.25,0.0,1
50,2019-02-12,37,36,11,15,284,-1,25,44,642,1044,0.0,0.0,0.1,0.0,0.22,0.0,1
51,2016-11-01,38,56,8,25,59,-1,85,-1,-1,211,0.0,0.0,0.07,0.0,0.05,0.0,0
52,2019-04-22,38,21,53,26,364,-1,1,64,902,1113,0.43,0.0,0.2,0.0,0.13,0.0,0
53,2019-07-15,38,14,45,6,83,-1,85,29,84,1197,0.14,0.0,0.07,0.0,0.15,0.0,1
54,2016-04-19,39,15,-1,-1,-1,-1,-1,-1,-1,15,0.0,0.0,0.0,0.0,0.0,0.0,0
55,2017-09-27,39,23,40,5,122,-1,77,25,526,541,0.14,0.0,0.23,0.0,0.35,0.02,1
56,2017-12-27,39,114,40,5,213,69,168,52,91,632,0.29,0.0,0.2,0.0,0.23,0.0,1
57,2018-09-13,40,10,130,1,264,-1,3,102,-1,892,0.86,0.0,0.93,0.0,0.97,0.0,0
58,2018-09-25,40,22,6,1,276,-1,15,114,12,904,0.57,0.0,0.77,0.0,0.88,0.0,0
59,2016-07-07,41,10,63,79,-1,-1,-1,39,-1,94,0.0,0.14,0.0,0.13,0.12,0.1,0
60,2016-05-07,42,33,11,-1,-1,-1,-1,-1,-1,33,0.0,0.0,0.03,0.03,0.03,0.03,1
61,2018-04-24,42,22,27,35,331,26,-1,107,717,750,0.0,0.0,0.07,0.03,0.08,0.03,0
62,2016-04-04,43,0,-1,-1,-1,-1,-1,-1,-1,0,0.0,0.0,0.0,0.0,0.0,0.0,0
63,2018-02-28,43,58,49,26,249,197,-1,60,695,695,0.0,0.0,0.03,0.0,0.08,0.0,0
64,2016-07-07,45,10,6,7,47,-1,-1,34,-1,94,0.14,0.0,0.07,0.03,0.07,0.02,1
65,2018-09-20,45,17,99,1,251,97,14,74,805,899,0.14,0.0,0.1,0.03,0.07,0.02,0
66,2018-12-17,46,105,12,10,255,-1,122,1,-1,987,0.86,0.0,0.53,0.0,0.38,0.0,1
67,2018-05-31,47,59,9,2,99,-1,-1,18,-1,787,0.29,0.0,0.63,0.0,0.52,0.0,0
68,2018-02-08,51,38,167,66,68,-1,-1,74,-1,675,0.0,0.0,0.0,0.0,0.0,0.0,0
69,2019-05-22,52,51,264,68,171,-1,-1,178,-1,1143,0.0,0.0,0.0,0.0,0.0,0.0,1
70,2016-09-09,53,3,37,31,152,-1,46,5,-1,158,0.29,0.0,0.23,0.1,0.3,0.12,0
71,2017-09-21,53,17,103,27,164,-1,423,1,377,535,0.14,0.0,0.13,0.03,0.32,0.03,0
72,2018-01-18,53,17,222,49,283,-1,542,53,119,654,0.0,0.0,0.0,0.0,0.13,0.0,1
73,2018-04-17,53,15,31,62,372,12,631,41,89,743,0.0,0.0,0.03,0.03,0.07,0.02,1
74,2019-01-07,53,126,66,10,36,277,896,128,265,1008,0.0,0.0,0.07,0.0,0.12,0.0,0
75,2019-05-31,53,60,4,24,51,421,1040,9,144,1152,0.14,0.14,0.1,0.03,0.1,0.02,0
76,2017-05-25,54,52,7,16,11,-1,-1,151,-1,416,0.0,0.0,0.17,0.0,0.1,0.0,0
77,2018-08-01,54,37,9,41,79,-1,-1,24,433,849,0.0,0.0,0.3,0.0,0.32,0.0,1
78,2018-02-01,55,31,26,134,-1,-1,13,60,-1,668,0.0,0.0,0.2,0.0,0.1,0.0,0
79,2019-01-16,55,9,36,483,249,-1,307,45,349,1017,0.0,0.0,0.0,0.0,0.13,0.0,0
80,2019-04-24,55,23,3,85,45,9,405,143,98,1115,0.57,0.0,0.17,0.0,0.12,0.0,1
81,2019-06-18,55,78,58,140,37,64,460,9,55,1170,0.0,0.0,0.23,0.0,0.28,0.0,0
82,2016-06-16,56,73,64,-1,-1,-1,-1,4,-1,73,0.43,0.0,0.23,0.0,0.12,0.0,1
83,2017-12-04,56,91,332,77,19,-1,-1,43,536,609,0.0,0.0,0.03,0.0,0.13,0.0,0
84,2018-04-06,56,4,455,200,142,-1,-1,23,123,732,0.0,0.0,0.03,0.0,0.03,0.0,1
85,2019-04-15,57,14,108,33,154,129,409,50,-1,1106,0.0,0.0,0.0,0.07,0.13,0.03,0
86,2017-06-27,58,1,19,4,278,104,8,23,-1,449,0.14,0.0,0.57,0.0,0.47,0.0,0
87,2018-08-06,58,42,8,25,683,509,26,1,405,854,0.86,0.0,0.7,0.0,0.83,0.0,0
88,2016-08-03,59,37,16,78,-1,-1,27,-1,-1,121,0.0,0.0,0.17,0.03,0.55,0.02,0
89,2017-02-11,59,40,8,21,-1,-1,219,11,192,313,0.0,0.0,0.27,0.0,0.23,0.0,1
90,2017-04-26,59,23,72,6,-1,-1,15,71,74,387,0.14,0.0,0.17,0.0,0.12,0.02,0
91,2018-02-01,59,31,37,48,125,-1,8,13,281,668,0.0,0.0,0.37,0.0,0.28,0.0,1
92,2018-08-14,59,50,36,138,319,-1,7,37,194,862,0.0,0.0,0.27,0.0,0.3,0.0,0
93,2016-05-05,60,31,-1,-1,-1,-1,-1,-1,-1,31,0.0,0.0,0.0,0.0,0.0,0.0,0
94,2017-11-13,60,70,17,77,-1,-1,108,64,557,588,0.0,0.0,0.03,0.0,0.03,0.0,0
95,2018-03-26,60,84,150,10,-1,-1,77,99,133,721,0.0,0.0,0.03,0.0,0.02,0.0,0
96,2018-08-29,61,65,124,118,264,-1,33,24,-1,877,0.0,0.0,0.2,0.0,0.28,0.0,0
97,2019-04-22,61,21,68,46,120,-1,14,148,236,1113,0.0,0.0,0.03,0.0,0.03,0.0,1
98,2019-06-10,61,70,117,95,169,-1,16,197,49,1162,0.0,0.0,0.03,0.0,0.03,0.0,1
99,2017-05-18,62,45,8,143,-1,177,-1,179,-1,409,0.0,0.0,0.03,0.0,0.03,0.0,1
100,2017-06-20,62,78,41,21,-1,210,-1,1,33,442,0.29,0.0,0.33,0.0,0.18,0.0,1
101,2019-07-01,62,91,18,14,-1,164,670,6,741,1183,0.14,0.0,0.17,0.0,0.2,0.02,1
102,2016-05-09,63,35,13,-1,-1,-1,-1,-1,-1,35,0.0,0.0,0.07,0.0,0.06,0.0,1
103,2017-09-19,63,15,217,35,-1,-1,-1,2,498,533,0.71,0.0,0.63,0.03,0.33,0.03,0
104,2016-07-01,64,4,-1,73,-1,-1,-1,-1,-1,88,0.0,0.0,0.0,0.0,0.0,0.0,1
105,2017-08-02,64,37,1,57,-1,-1,-1,269,397,485,0.14,0.0,0.03,0.0,0.03,0.0,0
106,2016-07-06,65,9,8,-1,-1,7,71,-1,-1,93,0.0,0.0,0.07,0.0,0.05,0.0,1
107,2016-12-07,65,92,67,70,42,161,225,59,154,247,0.0,0.0,0.0,0.0,0.03,0.0,1
108,2017-04-14,66,11,40,38,-1,356,-1,110,-1,375,0.0,0.0,0.0,0.0,0.08,0.0,0
109,2017-04-28,66,25,54,52,-1,370,-1,5,14,389,0.29,0.0,0.23,0.0,0.17,0.0,0
110,2017-09-06,66,2,102,13,-1,501,-1,17,131,520,0.0,0.0,0.47,0.03,0.27,0.03,1
111,2019-05-17,66,46,128,64,-1,1119,-1,14,618,1138,0.0,0.14,0.03,0.13,0.02,0.1,1
112,2016-07-08,67,11,49,3,-1,-1,-1,5,-1,95,0.43,0.0,0.27,0.0,0.28,0.0,0
113,2016-07-25,68,28,11,46,-1,-1,-1,78,-1,112,0.0,0.14,0.03,0.03,0.07,0.02,0
114,2018-05-27,68,55,59,45,185,-1,-1,7,671,783,0.0,0.0,0.03,0.0,0.05,0.0,0
115,2017-06-19,69,77,27,3,220,68,13,71,-1,441,0.29,0.0,0.27,0.0,0.22,0.0,1
116,2016-05-06,70,32,-1,-1,-1,-1,-1,-1,-1,32,0.0,0.0,0.0,0.07,0.0,0.06,0
117,2017-04-13,70,10,5,3,-1,38,97,256,342,374,0.57,0.0,0.2,0.0,0.13,0.0,1
118,2017-02-27,71,56,26,67,-1,301,-1,85,-1,329,0.0,0.0,0.07,0.0,0.03,0.0,1
119,2019-06-03,71,63,67,66,87,1127,399,52,826,1155,0.0,0.0,0.0,0.03,0.02,0.02,0
120,2019-07-01,71,91,24,6,115,1155,427,80,28,1183,0.14,0.0,0.17,0.0,0.08,0.02,1
121,2017-02-27,73,56,5,-1,-1,-1,291,99,-1,329,0.14,0.0,0.03,0.0,0.02,0.0,0
122,2018-10-22,73,49,12,252,207,-1,893,1,602,931,0.86,0.0,0.3,0.0,0.2,0.0,0
123,2019-01-24,73,17,9,44,301,-1,987,53,94,1025,0.0,0.0,0.13,0.0,0.2,0.0,1
124,2016-12-13,74,98,81,5,162,-1,-1,-1,-1,253,0.29,0.0,0.1,0.0,0.05,0.0,0
125,2017-12-23,74,110,8,17,173,76,-1,293,375,628,0.0,0.0,0.17,0.0,0.17,0.0,0
126,2016-08-29,76,63,45,17,-1,62,-1,50,-1,147,0.0,0.0,0.03,0.0,0.17,0.0,1
127,2016-09-21,76,15,68,40,-1,85,-1,3,23,170,0.57,0.0,0.4,0.0,0.22,0.0,0
128,2017-08-21,76,56,13,35,-1,301,-1,43,334,504,0.0,0.0,0.03,0.0,0.15,0.0,0
129,2018-06-01,76,60,23,39,93,585,-1,62,284,788,0.0,0.0,0.03,0.0,0.07,0.0,0
130,2018-06-18,76,77,40,56,110,602,-1,79,17,805,0.0,0.0,0.0,0.0,0.03,0.0,0
131,2019-03-01,76,53,24,77,109,858,-1,124,256,1061,0.0,0.14,0.03,0.03,0.02,0.02,0
132,2019-03-19,76,71,13,95,127,876,-1,142,18,1079,0.0,0.0,0.1,0.03,0.07,0.02,1
133,2016-10-31,79,55,87,52,-1,24,38,-1,-1,210,0.0,0.0,0.03,0.0,0.08,0.0,0
134,2016-07-05,81,8,21,-1,-1,-1,28,37,-1,92,0.0,0.0,0.13,0.0,0.3,0.0,1
135,2017-01-09,81,7,23,17,118,-1,24,1,188,280,0.86,0.0,0.53,0.0,0.37,0.0,0
136,2017-12-14,81,101,6,29,92,-1,27,95,339,619,0.14,0.0,0.17,0.0,0.18,0.0,0
137,2017-06-06,82,64,21,1,231,-1,-1,44,-1,428,0.57,0.0,0.53,0.0,0.52,0.0,0
138,2019-07-22,82,21,40,10,277,-1,363,1,776,1204,0.86,0.0,0.43,0.0,0.42,0.02,0
139,2016-07-19,83,22,24,91,-1,12,-1,51,-1,106,0.0,0.0,0.07,0.0,0.18,0.0,1
140,2016-07-26,83,29,31,98,-1,4,-1,58,7,113,0.14,0.0,0.07,0.0,0.1,0.0,1
141,2018-03-26,83,84,28,42,-1,529,14,29,608,721,0.0,0.0,0.53,0.0,0.43,0.0,1
142,2018-06-27,83,2,12,47,-1,622,107,31,93,814,0.0,0.0,0.03,0.0,0.15,0.0,1
143,2018-06-29,83,4,14,49,-1,624,109,33,2,816,0.0,0.0,0.03,0.0,0.15,0.0,1
144,2018-12-04,83,92,18,34,98,33,267,9,158,974,0.0,0.0,0.3,0.0,0.18,0.0,1
145,2019-01-11,83,4,56,1,136,23,305,47,38,1012,0.14,0.0,0.07,0.0,0.17,0.0,1
146,2016-07-20,84,23,32,82,-1,-1,-1,17,-1,107,0.0,0.0,0.2,0.0,0.23,0.03,0
147,2016-07-29,84,32,41,91,-1,-1,-1,26,9,116,0.0,0.14,0.13,0.03,0.23,0.03,1
148,2018-01-05,84,4,8,31,443,-1,-1,159,525,641,0.0,0.0,0.07,0.0,0.1,0.0,0
149,2018-01-25,84,24,28,51,463,-1,-1,179,20,661,0.0,0.0,0.07,0.0,0.05,0.0,1
150,2016-06-14,85,71,22,-1,-1,28,-1,-1,-1,71,0.0,0.0,0.07,0.0,0.05,0.03,1
151,2017-02-10,85,39,61,36,-1,269,-1,103,241,312,0.0,0.0,0.0,0.0,0.02,0.02,0
152,2017-06-06,85,64,57,13,-1,71,-1,93,116,428,0.0,0.0,0.07,0.0,0.05,0.0,1
153,2017-09-13,85,9,27,33,-1,170,-1,59,99,527,0.0,0.0,0.03,0.0,0.08,0.0,0
154,2017-10-19,85,45,63,6,-1,206,-1,95,36,563,0.14,0.0,0.03,0.0,0.02,0.0,0
155,2018-01-09,85,8,66,4,-1,288,-1,16,82,645,0.14,0.0,0.27,0.0,0.15,0.02,1
156,2017-03-30,86,87,31,86,-1,-1,-1,200,-1,360,0.0,0.0,0.0,0.0,0.02,0.0,1
157,2018-10-24,86,51,23,7,-1,-1,-1,80,573,933,0.0,0.14,0.07,0.03,0.08,0.02,0
158,2017-09-06,87,2,30,6,-1,-1,86,59,-1,520,0.14,0.0,0.17,0.0,0.28,0.0,1
159,2018-10-29,87,301,4,6,10,417,32,113,418,938,0.43,0.0,0.27,0.0,0.6,0.0,0
160,2016-05-04,88,30,5,6,-1,-1,-1,10,-1,30,0.29,0.0,0.4,0.0,0.39,0.0,0
161,2017-09-18,88,14,140,95,-1,-1,-1,36,502,532,0.0,0.0,0.0,0.03,0.12,0.05,0
162,2018-03-08,88,66,69,6,-1,161,-1,207,171,703,0.14,0.0,0.03,0.0,0.02,0.0,1
163,2017-01-20,92,18,155,67,-1,-1,-1,68,-1,291,0.0,0.0,0.0,0.0,0.0,0.02,1
164,2018-08-27,92,63,41,220,-1,-1,4,15,584,875,0.14,0.0,0.43,0.0,0.27,0.0,0
165,2017-08-29,93,64,44,110,279,-1,-1,23,-1,512,0.0,0.0,0.23,0.0,0.4,0.0,0
166,2017-10-08,93,34,84,150,319,-1,-1,63,40,552,0.0,0.0,0.0,0.0,0.0,0.0,0
167,2018-01-02,93,1,170,5,405,-1,-1,149,86,638,0.14,0.0,0.03,0.0,0.02,0.02,0
168,2016-04-18,94,14,-1,-1,-1,-1,-1,-1,-1,14,0.0,0.0,0.0,0.07,0.0,0.07,0
169,2016-07-15,97,18,7,39,-1,-1,-1,12,-1,102,0.0,0.0,0.23,0.0,0.17,0.0,0
170,2018-01-29,97,28,73,602,274,-1,-1,50,563,665,0.0,0.0,0.0,0.0,0.12,0.0,1
171,2018-10-04,101,31,21,105,-1,-1,34,95,-1,913,0.0,0.0,0.03,0.0,0.03,0.02,1
172,2016-06-20,102,77,10,69,-1,40,-1,42,-1,77,0.0,0.0,0.03,0.0,0.05,0.02,1
173,2016-08-24,103,58,37,8,25,72,-1,-1,-1,142,0.0,0.0,0.2,0.0,0.17,0.0,0
174,2016-10-17,103,41,34,11,79,126,-1,43,54,196,0.0,0.0,0.1,0.0,0.2,0.0,1
175,2016-10-28,103,52,45,1,90,137,-1,54,11,207,0.14,0.0,0.1,0.0,0.18,0.0,0
176,2018-08-23,103,59,41,140,200,413,611,102,664,871,0.0,0.0,0.0,0.03,0.02,0.02,0
177,2016-06-14,105,71,33,4,-1,1,36,-1,-1,71,0.29,0.0,0.07,0.0,0.47,0.0,1
178,2016-11-14,105,69,56,13,59,154,189,60,153,224,0.0,0.0,0.03,0.0,0.05,0.0,1
179,2017-10-13,109,39,94,15,272,519,-1,42,-1,557,0.0,0.0,0.03,0.0,0.13,0.0,0
180,2019-07-24,109,23,180,27,254,419,-1,59,649,1206,0.0,0.0,0.03,0.0,0.05,0.0,0
181,2016-05-03,112,29,-1,-1,-1,-1,-1,-1,-1,29,0.0,0.0,0.0,0.0,0.0,0.0,0
182,2016-06-23,112,80,27,15,-1,-1,-1,4,51,80,0.43,0.0,0.57,0.0,0.28,0.0,0
183,2018-01-12,112,11,38,46,328,-1,10,54,568,648,0.0,0.0,0.6,0.0,0.57,0.0,0
184,2018-06-21,112,80,37,6,123,-1,170,25,160,808,0.14,0.0,0.37,0.0,0.37,0.0,0
185,2017-10-27,114,53,14,25,20,-1,2,61,-1,571,0.14,0.0,0.2,0.0,0.17,0.0,0
186,2018-11-20,114,78,7,25,44,-1,193,16,389,960,0.0,0.0,0.33,0.0,0.25,0.0,1
187,2019-03-28,114,80,50,45,24,-1,2,25,128,1088,0.29,0.0,0.37,0.0,0.3,0.0,0
188,2017-04-06,115,3,22,54,187,180,-1,46,-1,367,0.0,0.0,0.03,0.0,0.15,0.02,0
189,2018-03-06,115,64,13,74,2,514,156,16,334,701,0.14,0.0,0.43,0.0,0.22,0.0,1
190,2019-05-26,115,55,54,12,83,216,602,84,446,1147,0.0,0.0,0.03,0.0,0.07,0.0,1
191,2016-07-26,116,29,11,46,-1,-1,-1,16,-1,113,0.0,0.0,0.37,0.0,0.3,0.0,0
192,2017-10-30,117,56,13,33,163,-1,318,92,-1,574,0.0,0.0,0.1,0.0,0.07,0.0,0
193,2018-07-27,117,32,27,2,130,-1,34,138,270,844,0.14,0.0,0.13,0.0,0.5,0.0,0
194,2019-07-11,117,10,65,36,52,-1,30,18,349,1193,0.0,0.0,0.23,0.0,0.32,0.0,0
195,2016-10-28,118,52,63,28,-1,70,-1,19,-1,207,0.0,0.0,0.27,0.0,0.13,0.0,0
196,2018-04-25,118,23,29,49,333,614,142,199,544,751,0.0,0.0,0.03,0.0,0.12,0.0,0
197,2018-08-28,118,64,50,48,93,739,267,16,125,876,0.0,0.0,0.23,0.0,0.27,0.0,0
198,2017-08-08,119,43,4,6,57,315,-1,16,-1,491,0.29,0.0,0.5,0.0,0.38,0.0,0
199,2018-01-15,119,14,42,3,217,475,-1,97,160,651,0.43,0.0,0.17,0.0,0.23,0.0,1
200,2018-01-17,119,16,44,1,219,477,-1,99,2,653,0.43,0.0,0.17,0.0,0.25,0.0,0
201,2018-02-19,119,49,25,10,252,510,-1,1,33,686,0.86,0.0,0.5,0.0,0.33,0.0,0
202,2019-05-24,119,53,23,3,346,969,390,103,459,1145,0.14,0.0,0.47,0.0,0.37,0.0,0
203,2016-12-28,120,113,27,21,208,-1,-1,94,-1,268,0.0,0.0,0.07,0.0,0.07,0.0,0
204,2017-04-17,120,14,47,10,318,-1,-1,204,110,378,0.0,0.0,0.03,0.0,0.12,0.0,1
205,2019-01-09,120,2,7,79,220,555,-1,45,632,1010,0.0,0.0,0.03,0.0,0.18,0.0,0
206,2017-07-26,121,30,72,33,4,65,107,47,-1,478,0.14,0.0,0.03,0.0,0.08,0.0,1
207,2016-12-21,122,106,12,41,-1,-1,173,66,-1,261,0.0,0.0,0.07,0.0,0.1,0.0,0
208,2017-02-07,123,36,15,4,-1,-1,1,107,-1,309,0.29,0.0,0.33,0.0,0.27,0.0,1
209,2016-07-29,124,32,7,-1,-1,-1,-1,47,-1,116,0.0,0.0,0.03,0.0,0.15,0.0,1
210,2017-10-17,124,43,1,98,133,162,219,2,445,561,0.86,0.0,0.27,0.0,0.15,0.0,0
211,2016-07-18,125,21,1,-1,-1,-1,-1,36,-1,105,0.14,0.0,0.07,0.0,0.17,0.0,1
212,2019-05-19,125,48,38,4,147,341,-1,50,1035,1140,0.14,0.0,0.03,0.0,0.15,0.0,1
213,2019-06-26,127,86,116,117,101,910,458,108,-1,1178,0.0,0.0,0.0,0.0,0.0,0.02,1
214,2016-09-01,128,66,55,6,3,-1,-1,24,-1,150,0.29,0.0,0.27,0.0,0.38,0.0,0
215,2018-04-11,128,9,36,15,151,-1,17,118,587,737,0.0,0.0,0.47,0.0,0.42,0.0,0
216,2018-06-18,128,77,104,3,219,-1,85,186,68,805,0.14,0.0,0.1,0.0,0.08,0.0,1
217,2018-07-06,128,11,14,21,237,-1,103,204,18,823,0.0,0.0,0.17,0.0,0.12,0.0,1
218,2018-08-23,128,59,7,10,285,-1,151,11,48,871,0.0,0.0,0.63,0.0,0.37,0.0,0
219,2019-01-23,128,16,18,7,72,-1,304,80,153,1024,0.0,0.0,0.2,0.0,0.15,0.0,1
220,2018-03-09,131,67,16,161,327,-1,212,19,-1,704,0.0,0.0,0.47,0.0,0.28,0.0,1
221,2018-11-06,131,64,258,104,108,-1,117,14,242,946,0.0,0.0,0.07,0.0,0.18,0.0,1
222,2019-01-31,131,24,344,69,194,-1,203,38,86,1032,0.0,0.0,0.0,0.0,0.02,0.0,0
223,2018-11-15,132,73,5,168,117,-1,17,298,-1,955,0.29,0.0,0.1,0.0,0.12,0.0,1
224,2016-05-25,137,51,-1,22,-1,-1,8,45,-1,51,0.0,0.0,0.07,0.0,0.15,0.0,0
225,2018-09-13,137,10,6,56,163,386,243,17,841,892,0.14,0.0,0.3,0.0,0.17,0.0,1
226,2017-04-25,139,22,7,172,51,-1,-1,163,-1,386,0.0,0.0,0.07,0.0,0.05,0.0,0
227,2018-10-04,139,31,41,42,230,-1,122,67,527,913,0.0,0.0,0.0,0.0,0.03,0.0,0
228,2019-04-08,139,7,131,108,34,-1,308,9,186,1099,0.0,0.0,0.2,0.0,0.13,0.0,0
229,2017-06-08,142,66,8,38,297,-1,-1,34,-1,430,0.0,0.0,0.1,0.0,0.12,0.0,1
230,2019-04-08,144,7,78,33,501,286,120,1,-1,1099,0.14,0.0,0.03,0.0,0.05,0.0,1
231,2016-04-26,146,22,-1,-1,-1,-1,-1,-1,-1,22,0.0,0.0,0.0,0.0,0.0,0.0,1
232,2016-06-14,146,71,34,-1,-1,-1,-1,-1,49,71,0.0,0.0,0.0,0.03,0.02,0.02,0
233,2016-11-22,146,77,26,12,-1,-1,-1,30,161,232,0.0,0.0,0.2,0.0,0.3,0.0,1
234,2017-05-01,147,28,42,3,17,-1,61,190,-1,392,0.14,0.0,0.17,0.0,0.12,0.0,0
235,2017-04-10,148,7,12,101,-1,-1,122,13,-1,371,0.0,0.0,0.1,0.03,0.08,0.02,1
236,2016-10-06,149,30,20,8,136,-1,-1,-1,-1,185,0.0,0.0,0.13,0.0,0.07,0.0,1
237,2017-02-15,149,44,14,29,268,-1,-1,94,132,317,0.0,0.0,0.1,0.0,0.07,0.0,0
238,2016-10-17,150,41,-1,45,-1,-1,-1,57,-1,196,0.0,0.0,0.0,0.0,0.07,0.0,1
239,2017-01-10,150,8,18,11,-1,-1,-1,142,85,281,0.0,0.0,0.17,0.0,0.08,0.02,0
240,2019-07-08,150,7,331,17,-1,-1,-1,1,909,1190,0.14,0.0,0.3,0.0,0.17,0.03,1
